simulation_id,json_file,sequence,actor,text,external_id,audio_file_id
Startek_Walmart - Demo - 2025,data.json,7,SYM,I went to the store and they told me to call you guys that you can help me locate it because I paid for cash with it.,09303521-c925-49a1-9366-d3acc1fb423e,2f877101-ef77-4d4a-9e7a-153b0cc64f82
Startek_Walmart - Demo - 2025,data.json,8,TRAINEE,"Thanks John, and do you know the store ZIP code or the store number you made the purchase on?",085f3fa4-3f68-4ab6-999e-3496484efa04,
Startek_Walmart - Demo - 2025,data.json,9,SYM,"Yes, the store number is 1 5 8 4.",e5172e46-12cd-4322-94bf-2d7f2084ab5f,13177386-7291-4f7a-8f02-8f7c20fe0097
Startek_Walmart - Demo - 2025,data.json,10,TRAINEE,"Just to confirm I have the right store, is this the Super Center on Rainbow 3615?",da868121-40cb-4b9a-b9ce-ef42853e027d,
Startek_Walmart - Demo - 2025,data.json,11,SYM,"Correct, that is the one.",e39dbeda-e3d3-4e29-870a-cc7a481d293f,40adb456-f9d5-44e9-9eab-4895c93b7c11
Startek_Walmart - Demo - 2025,data.json,12,TRAINEE,"Thanks John, and could you please tell me if you remember the day of the purchase?",739e16ea-87fe-4822-b032-4ceb6e783310,
Startek_Walmart - Demo - 2025,data.json,13,SYM,"I do know that I purchased it in February. I'm not sure the exact date, but I believe it was during the first two weeks in February, if I'm not mistaken.",bfa8f2fe-0d31-412f-9858-34296eddfb57,039e64b7-b07e-40fd-9ca5-a7b2946afd08
Startek_Walmart - Demo - 2025,data.json,14,TRAINEE,"Okay, thank you John. So, you told me it was with cash, do you remember how much was the total amount of the receipt?",9c724a1e-06f7-4afd-9b0d-f7110aabbecd,
Startek_Walmart - Demo - 2025,data.json,15,SYM,"The car seat stroller combo was around $199. So, I want to say I know I didn't spend no more than 350 so maybe search 250 to 350 dollars.",e2951ed9-ccb7-43d4-98f0-3f7349327494,979d4604-1a8a-47cf-a030-0572fd504558
Startek_Walmart - Demo - 2025,data.json,16,TRAINEE,"Okay, so let me search for the receipt information right now based on the description provided. Allow a moment.",3044ec04-7e5a-4749-aded-e828c9fa814d,
Startek_Walmart - Demo - 2025,data.json,17,TRAINEE,"I can see I found one that matches your description. Was the item you are lookng for the ""Sonar Switch 6 in 1 Modular Stroller Travel Sytems""?",759e09c9-8aa1-4da4-872f-9a723f5b2845,
Startek_Walmart - Demo - 2025,data.json,18,SYM,"That is correct, that is the one. How much was that one?",58793fc4-8cd3-4223-9bd2-d0348e0ac80d,ea4812e7-9d6c-40dd-8f20-facb3e88638e
Startek_Walmart - Demo - 2025,data.json,19,TRAINEE,The car seat combo was $159.,ee71a40a-c77f-4066-bf5e-eac9c511654b,
Startek_Walmart - Demo - 2025,data.json,20,SYM,"Great, that is the one. Could you email the receipt to me please?",2013180b-50e2-469e-9516-f3beb4cb6dae,c02438a0-29b9-45cd-9d92-bfdd384fbf68
Startek_Walmart - Demo - 2025,data.json,21,TRAINEE,"Of course John, could you please give me your email address so I can share it with you?",8403b199-eaa6-4be5-ae12-7628aa3116b0,
Startek_Walmart - Demo - 2025,data.json,22,SYM,"Yes, my email address is test@test.com",c95c2a6c-4617-4587-8a9d-a52ca498cf4f,e04b4998-4ea4-4d43-bf66-1161ebac3697
Startek_Walmart - Demo - 2025,data.json,23,TRAINEE,"Thanks John, so let me go ahead and share the receipt with you via email. Just a moment please.",e8c77bec-2d3c-433b-ac3d-13f223ab166f,
Startek_Walmart - Demo - 2025,data.json,24,TRAINEE,"So, the email was sent John, and you should be receiving it within the next 24 hours.",9cb6d637-227f-473a-9094-f81db2c250d7,
Startek_Walmart - Demo - 2025,data.json,25,SYM,"Oh, I got the email, let me check. Okay, seems this is the one I was looking for, appreciate the help.",48c85de3-3a1e-49a9-80cc-5d7bf45f6bf2,e28bb0a3-04bb-467d-bfb5-3851ec5a4ec8
Startek_Walmart - Demo - 2025,data.json,26,TRAINEE,"No problem John, it was a pleasure assisting you today. Is there anything else I could do for you today?",93c05480-9b85-41b0-ad60-74e372e400dd,
Startek_Walmart - Demo - 2025,data.json,27,SYM,"No, that was all, thanks.",da549480-b5b6-4f42-9f05-9af4ae9fec6c,93ed4e09-4aef-4838-88a3-93d6fd26a43b
Startek_Walmart - Demo - 2025,data.json,28,TRAINEE,"Alright, no problem. Before you disconnect, you’ll be transferred to a quick survey where you can evaluate the support I provided today. I’d really appreciate your feedback.",00a1a5dd-8480-45c2-8977-7e6b4feeba69,
Startek_Walmart - Demo - 2025,data.json,29,SYM,"I definitely will, thanks. Have a good day.",48c4fd51-46ea-49f0-830d-53f87273006a,ef0b9bfc-c203-42de-b02a-7a22bc542d0b
Startek_Walmart - Demo - 2025,data.json,30,TRAINEE,"Thanks, you too John, thanks for calling Walmart Customer Relations, have a good day.",c133e253-b173-4367-86d2-add7f69c705e,
Startek_Walmart - Demo - 2025,data.json,31,SYM,This concludes your simulation.,43fef249-d23a-4dc7-802b-7fd2809f7d74,93455bd2-63c5-484d-ab01-d858f5e8fc77
SymTrain - Overview,data.json,1,SYM,"Welcome to SymTrain! I’m Coach Sym and I’m here to help you get familiar with using the DSC training resource, SymTrain.",c02bf3fe-68a9-4a89-8220-9c3b193c8457,d2d694bc-38f7-4c25-95bd-e3e60b25d0ba
SymTrain - Overview,data.json,2,SYM,Let’s start by reviewing some tips for how to navigate throughout a Sym.,97a0dcc9-69ec-4098-b57e-8fac19ee66e5,d10f5aae-4a13-401b-a4b8-25a2e3ee4c1f
SymTrain - Overview,data.json,3,SYM,"When you see a box outlined in blue, that is something in the sym you need to click in order to continue.",7bde078a-c6ec-448c-87f1-714e6cc02274,d55be937-7be6-4f2b-9ec3-a1ae2bd78f1f
SymTrain - Overview,data.json,4,SYM,"A green box indicates a text field. You will need to type a response in the box. Use your mouse to click inside the box, type the required text, then press enter on your keyboard while still in the text box to submit your response.",d0aaad5e-47c4-41b4-802d-f7e606541cfb,e152d413-6ed8-4904-adb3-5168a8143a43
SymTrain - Overview,data.json,5,SYM,Let’s practice! Type your favorite color in the box that appears.,4b1ae1af-76b9-49b7-88e9-3a7cfecb7276,5a11318e-5fe2-494e-8099-9d00def3822e
SymTrain - Overview,data.json,6,SYM,Thanks for sharing!,3f40c455-fe36-4bfa-89f5-c21cb779ac19,668bdb60-dac8-47d4-a0b0-aee4cb94c28f
SymTrain - Overview,data.json,7,SYM,The final interaction portion you will encounter in syms is speaking.,0f52baf0-014e-4508-8fd1-52c0d5d23042,6c68dd2e-5b1e-40bc-891c-b4e7c685279d
SymTrain - Overview,data.json,8,SYM,"If a sym requires a verbal response, a microphone will appear. Say your answer out loud, then click the next button to continue.",d0640ff0-8dac-4ad0-ad9f-8fc9eac6bc97,f137aadd-58f9-4c1e-9e22-aa133d3dab36
SymTrain - Overview,data.json,9,SYM,"Let’s practice! When the microphone icon appears, read the dialogue that appears in the bottom of your screen, then click next.",8ad63864-b648-4639-b9bf-88cbbce380e3,bc4bb924-aa98-4f09-abbb-cf849d9fcbe4
SymTrain - Overview,data.json,10,TRAINEE,"Hello, my name is (your first name).",2d8bd4bd-8963-41a5-9e75-b5037f799635,
SymTrain - Overview,data.json,11,SYM,Great job!,80475bd7-7b32-4a18-aea7-d471f0087775,939ebbab-0a6f-42c3-96a0-3ffb1d93fda1
SymTrain - Overview,data.json,12,SYM,Let’s continue with how to navigate SymTrain.,4b2b703e-c9c4-44c1-bfad-20f805bebb2c,57a89618-81a9-4e1a-8e7f-61a94ff6c7d7
SymTrain - Overview,data.json,13,SYM,Your SymTrain Home page will show your Overall Stats on the syms you have completed.,21ba4a21-a4b9-456d-be48-63072da16220,7c9a86a0-9fe9-4ffd-9018-5ac4107d2f47
SymTrain - Overview,data.json,14,SYM,You are also able to make Accessibility Adjustments.,afe3c55a-d2c3-4156-b97f-2546b491e438,4becc603-df66-4359-a011-436b4bff49cb
SymTrain - Overview,data.json,15,SYM,"Here are some of the options available. After this sym, feel free to check out how the different settings work and toggle on any settings that are beneficial to you.",47f16fb5-af9a-4bd2-a59d-9dfc2a75d033,c64b316c-f5c1-4e96-9f39-feb86dd8bea8
SymTrain - Overview,data.json,16,SYM,SymTrain also has a built in Support feature if you need help at any time.,b3873c17-9f8b-4a24-adc1-8e399d322d79,2afaf712-1c2f-4f60-9bbb-f3b686a2af08
SymTrain - Overview,data.json,17,SYM,"You have the option to message SymTrain for support, provide feedback, or use the SymTrain AI_Help for self-troubleshooting.",c5961319-daca-41ca-995c-475fa5df61c9,d69d67d5-f6d1-401d-84fe-f69364a7f7f4
SymTrain - Overview,data.json,18,SYM,"Since you are taking this sym, you have obviously learned how to launch a sym – way to go!",eeb4676a-ac76-4cff-a584-81ccd097bbea,e9acd295-cd05-45c1-b003-1b7c252da0c9
SymTrain - Overview,data.json,19,SYM,"However, you might not have realized there is more than one way to launch a sym.",7bef48a4-0c45-444f-98b7-8da876028156,debd2b46-4d1e-46da-83f3-14963129e087
SymTrain - Overview,data.json,20,SYM,The first is click the play icon next to any of the syms shown on your Home page.,b6ef8ba2-5485-4aac-bd51-96c83b709006,bb0f7b51-e45b-4bc2-b54b-e1e4c92129fe
SymTrain - Overview,data.json,21,SYM,"The second is from your My Exercises tab, let’s head there now.",0c55c06c-4de2-457e-8edc-44ddbecdde69,bf8116d9-b2c9-4216-b579-ef8eaa455b1f
SymTrain - Overview,data.json,22,SYM,Here is where you will find all syms that have been assigned to you as well as your progress.,ff87cbda-c496-4e50-a2a7-0a6ba027803f,1a9b52cc-a860-4623-a598-82d468b906d2
SymTrain - Overview,data.json,23,SYM,"As you continue your journey in the DSC, you may have more than 10 rows of assignments and will need to expand your rows per page or view the other pages to find assignments.",1b04aae5-9a77-47d7-b876-45d99900181f,73d31ab8-e320-403f-9388-f1099993b043
SymTrain - Overview,data.json,24,SYM,"If you see a stacked icon, that indicates that is a sym module, which means it contains more than one sym. Click the icon to expand and see the included syms.",8e2bcbf3-d2da-49de-8e67-da0fdd632b22,608af9f2-5f9a-453b-b002-5df7b3cacfa3
SymTrain - Overview,data.json,25,SYM,"On the right, you can see what syms you have already completed in that module.",68c2f9bf-95cd-46fb-94c6-eedcfaa87827,4ef343db-895a-4897-bf59-f0a8d5f8fe77
SymTrain - Overview,data.json,26,SYM,"To launch a sym from your exercises, you can click on the play icon on the left of the sym or module.",bb7e27fa-e058-4805-b8d7-3224f6c4812f,65ad8bfe-09d7-4984-a3aa-0fd14150b907
SymTrain - Overview,data.json,27,SYM,Or you can click on an individual sym from the module list to launch that sym. Let’s practice that.,34b79804-3e67-4857-929f-b4f7d4095bd7,dac7d44c-3ab3-41ad-966a-7bc87a73eba2
SymTrain - Overview,data.json,28,SYM,"As you already saw, you can select if you would like to proceed with completing a Practice or Test version of the sym.",0561cfff-2150-4f4b-b54c-43df5ef04105,708c6615-e4ef-409f-a20c-19319abd991a
SymTrain - Overview,data.json,29,SYM,You can also select a different sym to launch from the module list by clicking the play icon on the sym tile.,7ba74780-d5d2-4afa-ae0c-f0431be00322,fcb44184-874e-4025-97c8-368c9c1bbbc9
SymTrain - Overview,data.json,30,SYM,"Some syms, like the one you are taking right now, require verbal responses. It is important to make sure the correct microphone setting is selected so SymTrain can hear you and record your response.",e94d94b4-e451-4aa8-be07-5e81d35d5b4f,f8054099-6ea7-4dc4-ac30-c8902d63dcb2
SymTrain - Overview,data.json,31,SYM,"Before starting your first sym of the day, you should check your hardware.",5ecf012a-41ed-487c-af8f-4a4fd2798061,b81fbe4a-21f8-4dea-86d1-c5885782dbcd
SymTrain - Overview,data.json,32,SYM,"Using your company provided headset is the best practice to ensure that SymTrain can pick up your voice clearly. To use the headset while in a sym, make sure it is plugged into your laptop and not your phone.",6c9e2dd8-5d19-4515-b2ae-1b6a033fb4e2,0a117934-7a45-4d7b-b301-39f58784ccff
SymTrain - Overview,data.json,33,SYM,"While you can select your laptop’s built in microphone as an option, depending on your desk setup that microphone might be too far away to pick up your voice clearly.",b22df1b4-7ec7-438b-aa00-2931abb8e2bf,cc9dd35e-42ea-4249-876e-a1af3440dd9e
SymTrain - Overview,data.json,34,SYM,Let’s practice what this would look like.,564ad3d0-5cd8-4205-90bf-f2dab5940c8d,34d40926-567c-46c3-b4b4-5a57ebe06bf0
SymTrain - Overview,data.json,35,SYM,"For the purposes of this sym, we will give you a prompt to speak into the microphone.",4f6a0b0d-0792-4138-997e-60aee9f0a6f9,688be8bc-c949-4afc-b550-171d0fdf7072
SymTrain - Overview,data.json,36,SYM,"When you a ready, click Start Recording for a prompt to appear at the bottom of the screen.",d21ed3e4-9644-450c-a62f-dfe772604882,b44ce125-d1be-4013-814c-e8c41527ba22
SymTrain - Overview,data.json,37,SYM,"Say the prompt out loud, then click the Next icon that appears to continue.",f7da63fe-6e74-435e-b6ba-afadbefd4569,19da72f8-dfd9-41d3-8fbb-dec2d2567299
SymTrain - Overview,data.json,38,TRAINEE,"Mic check. Test one, two, three.",f3c4f312-8037-4726-ae54-2f856ef01c43,
SymTrain - Overview,data.json,39,SYM,"Great job! After recording, there will be a playback button that will allow you to hear how you sound to ensure quality recording throughout any sym that day.",a16bf793-0f16-477f-96df-8ced47be4cba,67ea699a-0494-4b1d-b94f-e49085ccafab
SymTrain - Overview,data.json,40,SYM,That was just a simulated practice. Be sure to check this feature out for real before your next sym.,b338d2fe-e942-46ba-9836-db784a5b2255,433f1e7f-40bb-4f6a-bf56-36c327074dd4
SymTrain - Overview,data.json,41,SYM,The final area to explore is the Playback. We will review that next sym.,c6e21be2-dc74-466a-a0ef-3f017170eca3,4ed6b568-a685-489d-8475-ea85061dac4a
SymTrain - Overview,data.json,42,SYM,What did we learn today? Take a moment to review some of the key learnings from this sym.,14dd838d-93a6-45b7-a49f-be92080d8fa1,eeb4ac4b-437c-4762-8536-eede4a8b8fd5
SymTrain - Overview,data.json,43,SYM,Click the lightbulb when you are ready to continue.,f5a3a5a2-119f-4fa1-95e5-04bba826b193,6a7dab69-dd57-4663-bcbd-4402a4607f4b
SymTrain - Overview,data.json,44,SYM,Fantastic job completing your first sym! Let’s stay on track and head over to the next one where we learn how to view your sym playback.,7e003e5a-a730-4a4f-9182-27feedc91d77,2d8883e9-759b-486f-8826-c7ce96254d3e
SymTrain - Sym Playback,data.json,1,SYM,Welcome back! Congratulations on completing your first sym a moment ago. Now let’s see how you did.,28463f1b-5797-4674-9188-aaaea9ff09bd,2dbc9fa7-f25d-49fa-9156-4d9156013fa8
SymTrain - Sym Playback,data.json,2,SYM,"Before we get started, I want to draw your attention to the sym time length on the opening screen of each sym.",c3732e07-f7d9-4d70-a110-506d6d010575,7ae62002-b1c7-4ca1-b7b6-32efaec31bf4
SymTrain - Sym Playback,data.json,3,SYM,This lets you know on average how long it should take to complete the sym.,c98b66e5-c491-4d94-96d7-bb16b754bf17,97e572ae-bdcb-4076-9bc2-e2b73203fbc1
SymTrain - Sym Playback,data.json,4,SYM,Take a moment to look for the “Time Elapsed” located at the top of this sym.,b477ccb7-315e-4a78-af10-6001b72a8abd,7b7d3ccc-1919-4c71-894f-64727876938a
SymTrain - Sym Playback,data.json,5,SYM,"As you work through syms, be sure to keep an eye on your pace so you can finish within the allotted time for the assignment.",a2493fe1-d324-4886-9dda-a93d4c56b680,577a125e-8bf8-4779-93fa-83019f3cc410
SymTrain - Sym Playback,data.json,6,SYM,Let’s proceed full steam ahead!,d04be2be-b141-4368-8d34-ba627908607a,bd57016b-d4f1-4644-865b-411bd571d409
SymTrain - Sym Playback,data.json,7,SYM,"Reminder, here are some best practices for navigating throughout a sym. Click the arrow when you are ready to continue.",849b0ad5-b345-4a08-b1aa-cb1f5ef124b6,83883a05-b46a-4fb6-8c20-7d6d95d7a5bc
SymTrain - Sym Playback,data.json,8,SYM,"After completing a sym, you will be directed to a screen that looks like this.",26544aea-dd03-4cb9-9682-3ca5d9a35de4,405ba7bd-3b35-43d8-ae4c-eab5e36bcdf5
SymTrain - Sym Playback,data.json,9,SYM,"From here you can already see your Completion Time, Keyword Score, and Click Score.",0c54b922-324e-44dd-8a49-4f07eb3d77ec,e4ef5b6c-0286-4d61-b2ec-d83d1fa7d542
SymTrain - Sym Playback,data.json,10,SYM,"To view more details on your sym score, click View Playback.",ddb33469-67b2-43eb-9cba-747cef2a2271,3b5e8db0-8947-4e52-bcce-edf2bf22095e
SymTrain - Sym Playback,data.json,11,SYM,This playback view provides more insight on your performance.,73eeb668-1cc4-47e0-b9c9-7cae2b7be91f,1a4e4e14-1dce-4428-8874-e2cbbd834c75
SymTrain - Sym Playback,data.json,12,SYM,"You can see if you completed the sym in Practice or Test Mode, the day and time completed, and you can even click re-attempt and do it again from here.",2d5d9cc9-e165-400f-bfa0-a4b81f813257,bfc087e2-ff7f-4156-a155-7428c0178b13
SymTrain - Sym Playback,data.json,13,SYM,Here is that completion time again.,214c1df2-596e-402b-a3ef-f82ad3ad37a7,9a0ed90e-a0cd-4095-870d-c188102829a7
SymTrain - Sym Playback,data.json,14,SYM,"Completion time is important because if it is taking you longer to navigate the conversation and screens, it can be an indication that you just need to practice the sym more to learn the process better.",dbe3b866-81ea-4de8-b8b0-c1d77ee8df16,23295f8b-48f6-4718-8c03-263abd329242
SymTrain - Sym Playback,data.json,15,SYM,"Let’s break down the other stats on the screen, starting with Keyword Score.",78465a62-893c-434d-b8c8-19d77ab9a816,f1da6ec6-e22b-4637-9d53-c0d7cb875ff0
SymTrain - Sym Playback,data.json,16,SYM,"Keywords are structure words in the conversation that are good word choices or can even be compliance words that must be said. If the sym has no agent lines, you will not have a keyword score.",cc785213-acab-4c01-b8ad-37634fe86f65,a83a7efa-10ae-4068-bef1-87867202b9b7
SymTrain - Sym Playback,data.json,17,SYM,The DSC is not a scripted environment. The key words chosen throughout the syms will be ones that everyone should say.,d1ab7d4e-1aeb-443b-a7c2-f9dc72f14f94,e44d83c4-559e-4cee-8711-dc7878b27fe0
SymTrain - Sym Playback,data.json,18,SYM,"For example, everyone should state “Mutual of Omaha” in your call introduction.",9eb7e8d3-b42b-42ac-a4cf-1b67188e3d5e,45cb269e-5fe6-4215-b550-c41676dc1009
SymTrain - Sym Playback,data.json,19,SYM,"The first number is your keyword score, and the second is the possible score.",b63bfcb1-1248-4ef7-8fae-06788962daf8,07b0a0d9-a9a2-4280-af47-e4b36cfcd63f
SymTrain - Sym Playback,data.json,20,SYM,"In that last sym, I got 3 out of 4 keywords correct.",321ae1be-53ee-4d85-8186-4c3816a502dc,ae71f19a-2b4d-4123-8813-cfc8aa5e79e2
SymTrain - Sym Playback,data.json,21,SYM,"To see which one I missed, I can scroll down to find it in the playback.",7d36b850-387f-4a03-91e1-8c7ea0bcdc75,7f343145-f66c-41d1-acf5-3cdb962ba29b
SymTrain - Sym Playback,data.json,22,SYM,"Words highlighted green indicate you got the keyword correct, while red indicates it was missed.",7ee7dff7-5120-47a2-bf71-fc0f51a0b7fb,f8a7a50b-9907-4631-ad3e-80c94e1efef3
SymTrain - Sym Playback,data.json,23,SYM,"Here I can see that I missed the first word, hello.",1c6b02ba-94f7-4c51-8a76-5bd4a71ffd4e,a8363e43-c03c-474c-867a-d1f2371eace8
SymTrain - Sym Playback,data.json,24,SYM,"You can click the Trainee Response to jump to that part of the recording, then click Play to listen.",2d38fedd-cbc6-4583-a419-b5dc17b9c722,a0d64a85-dac5-4d99-90a4-8250df51e6d9
SymTrain - Sym Playback,data.json,25,SYM,"After listening to my playback, I could here that I said hello, but the microphone didn’t start picking up right away so the greeting was cut off.",ba56ede9-4b59-4578-8bf4-e4bbde2ad339,c49ecd56-a84e-4ce6-add6-cd4a1be27727
SymTrain - Sym Playback,data.json,26,SYM,"Technology is not perfect. There could also be times where it thought you said a different word. For example, application and occupation can sound similar to a computer.",32cbf79b-01e8-41db-b1f3-e1092486e3d9,bff74902-9836-4a48-b5de-3c3541f5ebab
SymTrain - Sym Playback,data.json,27,SYM,That is why the training team and your supervisors review playback on lower scoring syms.,f133e484-1765-48fa-9fbe-7d93f394b343,4814f238-d713-4bb2-8eab-34bcb132a139
SymTrain - Sym Playback,data.json,28,SYM,This allows them to see if it was a system error or a coaching opportunity.,ddf7ad47-4baa-4464-87b8-e7666d393df0,d010f347-6321-41eb-a211-950f48cd0744
SymTrain - Sym Playback,data.json,29,SYM,Scroll back to the top to look at the rest of the sym score.,89d49620-896d-4476-ba65-0dd8753a5a4a,00f99c49-eb4e-4125-aff7-c4bde10f3217
SymTrain - Sym Playback,data.json,30,SYM,Let’s review Click Score next.,19948f90-b12b-4681-aa83-aca99fe89338,8dd089e2-3e41-4699-8976-52007fef9085
SymTrain - Sym Playback,data.json,31,SYM,Click Score is scoring where on the visual components of the sym you navigated and clicked through during the process. Click score will only be in visual syms.,bb1910fe-a591-4493-92b7-e45a75d651bc,718cdb42-da82-4988-936a-75b193bbd74d
SymTrain - Sym Playback,data.json,32,SYM,"The first number is your click score, and the second is the possible score.",42209d43-2f88-49d1-bb3f-c28f052af0d6,29a1ec25-e915-44dc-8386-fd81e65c4fe6
SymTrain - Sym Playback,data.json,33,SYM,"In that last sym, I got 19 out of 19 clicks correct. Way to go me! That is a good indicator that I understand the process in the sym.",a6d59d48-a28b-4253-b4b6-f393cdf3a5f9,ee782d87-d624-4eef-88e6-899edc071246
SymTrain - Sym Playback,data.json,34,SYM,"Confidence, Concentration and Energy are your sentiment scores.",e90f8108-3159-4e1f-adaa-6c792d64b049,36786aa2-9604-41b1-810e-e01d5663095a
SymTrain - Sym Playback,data.json,35,SYM,"These scores are calculated by the level of intent you deliver the script line in the areas of confidence, concentration and energy.",c3f01f28-2826-4dd7-8325-1ac761339379,c9c781c6-6122-4a88-8fff-2192a9f364f0
SymTrain - Sym Playback,data.json,36,SYM,"These are not calculated on your voice or tone, but on how confident your level of intent is, your focus or concentration level, and your pace or energy level.",e71146f0-b32f-4fcc-92b6-0d61b8e42a73,ca2142de-ef14-444d-a759-55e81642de6b
SymTrain - Sym Playback,data.json,37,SYM,"The sentiment score is calculated for the entire sym, not one part or another.",6880a4d0-9c75-46b8-a70e-25177f5ab7ad,df3dac3c-0e7c-4fe1-a8bb-97ce636ce6a3
SymTrain - Sym Playback,data.json,38,SYM,My Energy score was Medium. I can click Insights to view more.,82514997-7247-44e8-b8de-c1d87a569aa4,11263e15-540a-47b1-a13c-b0ec1ba8f0e6
SymTrain - Sym Playback,data.json,39,SYM,"This is where I can find insight on how to improve that score if I were to take it again, or helpful advice for future syms.",dd64cc27-ea21-4c66-a681-aa72a287266e,7b87a9af-e84d-49a9-80cc-c77a8c56e140
SymTrain - Sym Playback,data.json,40,SYM,Next let’s look at the Sym Accuracy Score.,dcb4119d-2ea8-4545-a7db-76705fef8b99,4999666e-1981-4e90-baef-1e24f940d04c
SymTrain - Sym Playback,data.json,41,SYM,This measures how well your response matched the intent of what the customer was asking in the customer script line.,2bdfeaf5-7326-4b07-93b8-7ebfc918e7d6,0b99bce1-228c-4abc-993a-a48b7aecac6c
SymTrain - Sym Playback,data.json,42,SYM,"SymTrain is still working on improvements to the Sym Accuracy score, and this is being monitored by the training team at the moment.",b8823b5a-7425-4f18-baac-b245f4bb1de0,ae7ec8be-cdfe-404b-b8c9-1cf958afb8f9
SymTrain - Sym Playback,data.json,43,SYM,The final stat to look at is the Sym Score.,baf1b65d-66a1-4f6c-87e4-af6fb41560db,bbc570b5-7858-4c32-b8bb-21cdc18841c9
SymTrain - Sym Playback,data.json,44,SYM,This will equal a combined score of the different scoring options for that sym. If this is a beginner sym your score should be in the 80% range.,1dd8d4f3-6129-49d0-98f1-022612a2b16d,96a0b1e9-5122-4d02-abcb-9c886a5acb5a
SymTrain - Sym Playback,data.json,45,SYM,"Again, technology is not perfect. That is why the training team and supervisors will take a look at those lower scores to see if it was a system error or a coaching opportunity for improvement.",0ef69262-7ed3-4374-9307-6c386aa1137a,f635b09c-3f6c-43ee-9d6b-1a59e526ad96
SymTrain - Sym Playback,data.json,46,SYM,"Now that we’ve reviewed how to look at detailed playback after completing a sym, let’s head to the Playback page.",2b48d43a-7f4d-4974-bc4d-07f4e87c33c3,ddab8f7b-b58f-433f-9f9f-6078ca06370f
SymTrain - Sym Playback,data.json,47,SYM,The Playback page provides an overview of your sym performance for all your completed syms.,d55f4f15-6f78-4faf-99ef-126766ace7eb,7170eb05-1410-420c-854b-52a1063efd10
SymTrain - Sym Playback,data.json,48,SYM,"To view the detailed playback for any sym, simply click the Actions icon.",7dd58196-bcb3-4e67-8d19-fe4b8de4f214,b98e41b3-f92c-454d-92c1-af9d65134a06
SymTrain - Sym Playback,data.json,49,SYM,This concludes the simulation.,b875e9c2-7817-42d4-ac0a-ce66e80c4e6c,7f3d9e86-277f-4fc4-a55c-74d27f8f2f39
SymTrain - Sym Playback,data.json,50,SYM,What did we learn today? Take a moment to review some of the key learnings from this sym.,42ffec36-c211-4142-858f-f84ff80e4025,48fe16cf-d9ef-45e8-ab5d-c4c62a9cc5f9
SymTrain - Sym Playback,data.json,51,SYM,Click the lightbulb when you are ready to continue.,60df0dc0-dc1f-4b5d-a0d3-4db5fa4a14d6,a129eb5d-63d4-4979-b7de-dc8dfd0cf77d
SymTrain - Sym Playback,data.json,52,SYM,Fantastic job completing SymTrain 1 0 1! You are ready to continue your learning journey and start taking syms! Bon voyage!,a332c01f-27e0-4ca7-b658-1fdca25e7f7c,4008c74d-e958-4bd2-8094-fbb55dc173a1
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,1,SYM,"Congratulations on running your first sym. Now lets see how you did. From here you can already see your Completion Time, Keyword and Click score.",d81397f8-2a08-48de-968b-c0140eba3921,c9bb1959-9935-4aa7-b2e9-e027123862ca
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,2,SYM,Keywords are structure words in the the conversation that are good word choices or can even be compliance words that must be said. If the sym has no agent lines you will not have a keyword score. Click score is scoring where on the visual components of the sym you navigated and clicked through during the process. Click score will only be in visual syms.,95f4bdde-a2d1-4fcd-bf88-0c973cd1ba48,624b1b12-2eb5-4678-9a9d-ad2c0f4c6faa
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,3,SYM,"All of the playbacks for every sym you execute will always be in Playback on the left side of the screen, last tab, with the headphone icon.",093e47ab-3f5e-4439-8bfd-068dcf4ceea7,815135f1-b70d-4e01-a082-29aaf62dbe3e
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,4,SYM,"For now, Click the Green View Playback button to see more detail on how you did.",b65a8f3a-7fb2-4c82-90a0-228225272746,95ec7cea-0ad4-495a-bd4a-4d2acdef00c0
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,5,SYM,"Starting at the top left, you can see every attempt you have completed of this sym, and the playback for each. This allows you to see how you are improving with each attempt.",43a080fa-d5d8-4684-a83e-5ff4b3bfa022,68f9f940-7e2c-4506-8990-baf03b4283ed
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,6,SYM,"You can also see if you completed it in Practice or Test Mode, the day and time completed, and you can even click re-attempt and do it again.",13d8bd81-57be-4ed8-9cdb-957894375276,36cf9007-69ac-44c7-a871-ac586ba16c9a
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,7,SYM,"Next you will see your Sym Accuracy Score. This measures how well your response matched the intent of what the customer was asking in the customer script line. If this is a beginner sym your score should be in the 90% range, because you would have said the script line pretty close to word for word, to learn the intent. In Intermediate and Advanced Syms, when you are formulating your own words, this score might go down, but you want to aim for the 80-90% range, so that your intent is matching the need of the customer as closely as possible. If your sym has no agent lines you will not have a sym accuracy score.",fe22f811-4bff-4f3c-a1eb-834a5fc1f0ae,d9e6d69d-7d23-4e5a-91be-595e055d3774
